CustomerID,Recency,Frequency,Monetary,FirstPurchase,LastPurchase,CountryMode,CustomerTenureDays,AverageBasket,Cluster,segment_name
15788,509,1,221.82999999999998,2010-07-19 12:48:00,2010-07-19 12:48:00,United Kingdom,509,221.82999999999998,1,Achats anciens à faible montant
15789,358,6,1962.01,2010-03-26 11:21:00,2010-12-16 14:35:00,United Kingdom,624,327.00166666666667,4,Achats anciens
15790,10,1,218.75,2011-11-29 14:53:00,2011-11-29 14:53:00,United Kingdom,10,218.75,3,Achats récents occasionnels
15791,44,5,3608.34,2010-03-08 09:41:00,2011-10-27 10:14:00,United Kingdom,642,721.668,2,Actifs à montant élevé
15792,400,2,933.84,2010-03-31 09:42:00,2010-11-05 08:21:00,United Kingdom,619,466.92,4,Achats anciens
15793,15,8,2399.57,2009-12-01 12:54:00,2011-11-25 09:31:00,United Kingdom,738,299.94625,2,Actifs à montant élevé
15794,736,2,777.0,2009-12-02 15:10:00,2009-12-03 13:04:00,United Kingdom,737,388.5,4,Achats anciens
15795,150,8,1979.8700000000001,2010-01-18 11:31:00,2011-07-13 10:43:00,United Kingdom,691,247.48375000000001,2,Actifs à montant élevé
15796,1,17,5171.63,2010-03-31 13:10:00,2011-12-08 19:55:00,United Kingdom,618,304.21352941176474,0,Champions
15797,113,6,2821.08,2010-01-27 13:12:00,2011-08-18 17:04:00,United Kingdom,681,470.18,2,Actifs à montant élevé
15798,493,3,1535.37,2010-01-27 11:55:00,2010-08-04 09:13:00,United Kingdom,682,511.78999999999996,4,Achats anciens
15799,76,4,1421.34,2010-10-17 14:26:00,2011-09-25 12:46:00,United Kingdom,418,355.335,4,Achats anciens
15800,107,7,1227.07,2010-03-31 13:17:00,2011-08-24 14:23:00,United Kingdom,618,175.29571428571427,2,Actifs à montant élevé
15801,46,3,1063.95,2011-08-22 09:53:00,2011-10-24 13:52:00,United Kingdom,110,354.65000000000003,3,Achats récents occasionnels
15802,143,1,451.42,2011-07-20 11:38:00,2011-07-20 11:38:00,United Kingdom,143,451.42,1,Achats anciens à faible montant
15803,51,4,1929.66,2010-02-01 16:29:00,2011-10-19 14:56:00,United Kingdom,676,482.415,2,Actifs à montant élevé
15804,1,13,4206.39,2011-05-25 10:12:00,2011-12-09 12:31:00,United Kingdom,199,323.5684615384616,0,Champions
15805,23,30,10148.93,2009-12-10 12:57:00,2011-11-16 16:32:00,United Kingdom,729,338.29766666666666,0,Champions
15806,46,3,784.58,2011-03-08 09:24:00,2011-10-24 14:35:00,United Kingdom,277,261.5266666666667,3,Achats récents occasionnels
15807,50,5,1817.52,2010-02-11 15:32:00,2011-10-20 14:10:00,United Kingdom,666,363.504,2,Actifs à montant élevé
15808,306,21,18133.3,2009-12-01 16:30:00,2011-02-06 14:33:00,United Kingdom,738,863.4904761904761,2,Actifs à montant élevé
15809,36,7,1274.44,2010-06-22 14:23:00,2011-11-03 16:40:00,United Kingdom,535,182.06285714285715,2,Actifs à montant élevé
15810,79,8,2999.04,2010-02-04 18:18:00,2011-09-22 09:38:00,United Kingdom,673,374.88,2,Actifs à montant élevé
15811,22,7,3776.0,2010-11-16 16:46:00,2011-11-17 15:31:00,United Kingdom,388,539.4285714285714,2,Actifs à montant élevé
15812,107,12,5201.47,2009-12-15 13:40:00,2011-08-24 14:19:00,United Kingdom,724,433.4558333333334,2,Actifs à montant élevé
15813,208,2,1303.9099999999999,2011-04-14 09:09:00,2011-05-16 08:13:00,United Kingdom,240,651.9549999999999,4,Achats anciens
15814,17,6,2634.44,2010-04-15 14:31:00,2011-11-23 08:17:00,United Kingdom,603,439.0733333333333,2,Actifs à montant élevé
15815,64,5,2100.6,2011-03-25 08:43:00,2011-10-07 12:42:00,United Kingdom,260,420.12,2,Actifs à montant élevé
15816,542,2,144.14999999999998,2010-06-15 12:54:00,2010-06-15 13:36:00,United Kingdom,542,72.07499999999999,1,Achats anciens à faible montant
15817,421,3,2766.4,2010-06-14 13:31:00,2010-10-15 11:07:00,United Kingdom,543,922.1333333333333,4,Achats anciens
15818,588,1,340.5,2010-04-30 12:58:00,2010-04-30 12:58:00,United Kingdom,588,340.5,1,Achats anciens à faible montant
15819,49,10,3934.79,2010-03-18 11:08:00,2011-10-21 14:50:00,United Kingdom,632,393.479,2,Actifs à montant élevé
15820,320,1,206.98,2011-01-24 12:00:00,2011-01-24 12:00:00,United Kingdom,320,206.98,1,Achats anciens à faible montant
15821,44,2,570.96,2011-10-09 13:28:00,2011-10-26 15:48:00,United Kingdom,61,285.48,3,Achats récents occasionnels
15822,3,6,1840.06,2009-12-06 15:12:00,2011-12-06 14:50:00,United Kingdom,733,306.6766666666667,2,Actifs à montant élevé
15823,372,3,3897.17,2009-12-08 15:12:00,2010-12-02 15:08:00,United Kingdom,731,1299.0566666666666,4,Achats anciens
15824,453,2,890.94,2010-06-25 15:10:00,2010-09-12 13:20:00,United Kingdom,532,445.47,4,Achats anciens
15825,172,1,532.94,2011-06-20 13:27:00,2011-06-20 13:27:00,United Kingdom,172,532.94,1,Achats anciens à faible montant
15826,56,4,2598.28,2010-05-20 17:00:00,2011-10-14 16:05:00,United Kingdom,568,649.57,2,Actifs à montant élevé
15827,73,28,3794.07,2010-01-08 11:25:00,2011-09-27 15:35:00,United Kingdom,701,135.5025,0,Champions
15828,375,1,1108.82,2010-11-29 16:41:00,2010-11-29 16:41:00,United Kingdom,375,1108.82,4,Achats anciens
15829,99,2,636.14,2011-07-22 10:23:00,2011-09-01 16:45:00,United Kingdom,141,318.07,4,Achats anciens
15830,38,1,576.0,2011-11-02 10:40:00,2011-11-02 10:40:00,United Kingdom,38,576.0,3,Achats récents occasionnels
15831,58,3,794.64,2011-01-19 14:52:00,2011-10-12 13:14:00,United Kingdom,324,264.88,3,Achats récents occasionnels
15832,254,1,836.79,2011-03-30 15:29:00,2011-03-30 15:29:00,United Kingdom,254,836.79,4,Achats anciens
15833,738,1,80.4,2009-12-02 11:59:00,2009-12-02 11:59:00,United Kingdom,738,80.4,1,Achats anciens à faible montant
15834,70,7,3764.39,2010-10-11 14:05:00,2011-09-30 14:41:00,United Kingdom,424,537.77,2,Actifs à montant élevé
15835,44,4,954.09,2011-01-13 10:35:00,2011-10-26 15:47:00,United Kingdom,331,238.5225,3,Achats récents occasionnels
15836,50,1,137.37,2011-10-20 17:13:00,2011-10-20 17:13:00,United Kingdom,50,137.37,3,Achats récents occasionnels
15837,65,2,777.01,2010-08-11 10:16:00,2011-10-06 09:01:00,United Kingdom,486,388.505,3,Achats récents occasionnels
15838,11,34,74163.0,2009-12-15 09:51:00,2011-11-28 14:00:00,United Kingdom,725,2181.264705882353,0,Champions
15839,33,3,1048.49,2011-07-14 16:35:00,2011-11-06 13:54:00,United Kingdom,148,349.49666666666667,3,Achats récents occasionnels
15840,59,2,355.56,2011-06-20 11:42:00,2011-10-12 09:08:00,United Kingdom,173,177.78,3,Achats récents occasionnels
15841,73,9,2742.41,2009-12-10 08:29:00,2011-09-28 12:15:00,United Kingdom,730,304.7122222222222,2,Actifs à montant élevé
15842,393,2,548.8,2010-06-30 09:06:00,2010-11-11 14:08:00,United Kingdom,528,274.4,4,Achats anciens
15843,304,1,118.95000000000002,2011-02-09 10:19:00,2011-02-09 10:19:00,United Kingdom,304,118.95000000000002,1,Achats anciens à faible montant
15844,46,1,130.73999999999998,2011-10-24 15:19:00,2011-10-24 15:19:00,United Kingdom,46,130.73999999999998,3,Achats récents occasionnels
15845,18,11,4426.28,2010-01-26 14:44:00,2011-11-22 09:42:00,United Kingdom,682,402.3890909090909,2,Actifs à montant élevé
15846,385,1,107.01,2010-11-19 14:40:00,2010-11-19 14:40:00,United Kingdom,385,107.01,1,Achats anciens à faible montant
15847,38,5,822.57,2010-03-08 08:47:00,2011-11-01 14:41:00,United Kingdom,642,164.514,3,Achats récents occasionnels
15848,622,1,137.99,2010-03-28 10:54:00,2010-03-28 10:54:00,United Kingdom,622,137.99,1,Achats anciens à faible montant
15850,19,6,1006.75,2009-12-13 13:27:00,2011-11-20 14:14:00,United Kingdom,726,167.79166666666666,2,Actifs à montant élevé
15851,527,1,109.73,2010-07-01 12:34:00,2010-07-01 12:34:00,United Kingdom,527,109.73,1,Achats anciens à faible montant
15852,187,3,257.26,2010-07-01 10:16:00,2011-06-06 11:22:00,United Kingdom,527,85.75333333333333,1,Achats anciens à faible montant
15853,52,1,110.8,2011-10-19 10:38:00,2011-10-19 10:38:00,United Kingdom,52,110.8,1,Achats anciens à faible montant
15854,4,21,5578.28,2009-12-10 12:08:00,2011-12-05 13:39:00,United Kingdom,730,265.6323809523809,0,Champions
15855,137,6,1052.72,2010-08-20 17:15:00,2011-07-26 10:20:00,United Kingdom,476,175.45333333333335,4,Achats anciens
15856,4,52,33847.27,2009-12-03 14:02:00,2011-12-05 17:09:00,United Kingdom,736,650.9090384615384,0,Champions
15857,19,2,570.48,2010-10-05 16:43:00,2011-11-21 12:18:00,United Kingdom,430,285.24,3,Achats récents occasionnels
15858,16,13,3936.34,2009-12-10 11:42:00,2011-11-24 12:48:00,United Kingdom,730,302.79538461538465,2,Actifs à montant élevé
15859,432,1,438.46,2010-10-03 12:52:00,2010-10-03 12:52:00,United Kingdom,432,438.46,1,Achats anciens à faible montant
15860,41,17,2463.96,2009-12-06 12:31:00,2011-10-30 11:25:00,United Kingdom,734,144.93882352941176,2,Actifs à montant élevé
15861,12,12,4369.2,2010-01-28 19:41:00,2011-11-27 15:59:00,United Kingdom,680,364.09999999999997,0,Champions
15862,8,13,2866.52,2009-12-17 11:33:00,2011-12-01 13:28:00,United Kingdom,723,220.50153846153847,0,Champions
15863,26,5,355.1,2009-12-17 10:20:00,2011-11-14 12:49:00,United Kingdom,723,71.02000000000001,3,Achats récents occasionnels
15864,22,7,2180.76,2010-11-23 15:02:00,2011-11-17 13:32:00,United Kingdom,381,311.5371428571429,2,Actifs à montant élevé
15865,41,5,2241.42,2010-01-05 13:58:00,2011-10-30 12:43:00,United Kingdom,703,448.284,2,Actifs à montant élevé
15866,101,1,211.89,2011-08-30 14:09:00,2011-08-30 14:09:00,United Kingdom,101,211.89,1,Achats anciens à faible montant
15867,5,31,9034.95,2009-12-14 15:16:00,2011-12-04 13:32:00,United Kingdom,725,291.45000000000005,0,Champions
15868,583,1,94.53,2010-05-05 14:11:00,2010-05-05 14:11:00,United Kingdom,583,94.53,1,Achats anciens à faible montant
15869,277,3,321.11,2010-03-23 16:50:00,2011-03-07 17:23:00,United Kingdom,626,107.03666666666668,1,Achats anciens à faible montant
15870,33,4,857.46,2010-09-19 16:22:00,2011-11-07 10:58:00,United Kingdom,446,214.365,3,Achats récents occasionnels
15871,437,1,33.099999999999994,2010-09-28 14:16:00,2010-09-28 14:16:00,United Kingdom,437,33.099999999999994,1,Achats anciens à faible montant
15872,15,4,729.25,2010-06-07 14:53:00,2011-11-25 11:55:00,United Kingdom,550,182.3125,3,Achats récents occasionnels
15873,500,4,313.91999999999996,2010-07-27 11:58:00,2010-07-28 12:41:00,United Kingdom,501,78.47999999999999,4,Achats anciens
15874,64,21,11284.76,2010-01-07 13:56:00,2011-10-07 12:31:00,United Kingdom,701,537.3695238095238,0,Champions
15875,646,1,108.52,2010-03-03 16:51:00,2010-03-03 16:51:00,United Kingdom,646,108.52,1,Achats anciens à faible montant
15876,409,2,1449.1399999999999,2010-09-17 15:26:00,2010-10-26 18:58:00,United Kingdom,448,724.5699999999999,4,Achats anciens
15877,2,2,490.33,2011-11-22 11:18:00,2011-12-08 11:53:00,United Kingdom,18,245.165,3,Achats récents occasionnels
15878,562,2,330.77,2009-12-06 12:28:00,2010-05-27 12:17:00,United Kingdom,734,165.385,1,Achats anciens à faible montant
15879,404,4,1137.8,2009-12-17 19:54:00,2010-10-31 16:21:00,United Kingdom,722,284.45,4,Achats anciens
15880,369,1,658.0600000000001,2010-12-05 13:00:00,2010-12-05 13:00:00,United Kingdom,369,658.0600000000001,1,Achats anciens à faible montant
15881,312,5,501.39000000000004,2010-12-10 13:32:00,2011-01-31 16:59:00,United Kingdom,364,100.278,4,Achats anciens
15882,199,8,1495.98,2009-12-10 15:33:00,2011-05-25 11:35:00,United Kingdom,729,186.9975,4,Achats anciens
15883,2,2,396.48,2011-11-06 14:50:00,2011-12-07 17:05:00,United Kingdom,33,198.24,3,Achats récents occasionnels
15884,432,2,244.60000000000002,2009-12-03 18:23:00,2010-10-03 15:55:00,United Kingdom,736,122.30000000000001,1,Achats anciens à faible montant
15885,93,15,1951.82,2010-01-21 12:47:00,2011-09-08 10:43:00,United Kingdom,688,130.12133333333333,2,Actifs à montant élevé
15886,60,4,1052.8700000000001,2010-04-20 15:03:00,2011-10-10 14:25:00,United Kingdom,598,263.21750000000003,3,Achats récents occasionnels
15887,407,3,1027.15,2010-06-02 11:53:00,2010-10-29 08:36:00,United Kingdom,556,342.3833333333334,4,Achats anciens
15888,81,3,429.16,2010-07-01 11:51:00,2011-09-20 12:30:00,United Kingdom,527,143.05333333333334,3,Achats récents occasionnels
15889,157,8,1699.67,2009-12-10 12:21:00,2011-07-06 11:10:00,United Kingdom,730,212.45875,2,Actifs à montant élevé
15890,395,5,535.65,2010-04-14 08:43:00,2010-11-10 12:46:00,United Kingdom,605,107.13,4,Achats anciens
15891,227,1,511.68,2011-04-27 12:35:00,2011-04-27 12:35:00,United Kingdom,227,511.68,1,Achats anciens à faible montant
15892,669,1,128.2,2010-02-08 16:23:00,2010-02-08 16:23:00,United Kingdom,669,128.2,1,Achats anciens à faible montant
15893,482,1,305.28000000000003,2010-08-15 11:12:00,2010-08-15 11:12:00,United Kingdom,482,305.28000000000003,1,Achats anciens à faible montant
15894,253,2,409.69,2010-12-05 14:06:00,2011-03-31 13:50:00,United Kingdom,369,204.845,1,Achats anciens à faible montant
15895,150,1,179.17,2011-07-13 10:27:00,2011-07-13 10:27:00,United Kingdom,150,179.17,1,Achats anciens à faible montant
15897,194,2,208.59,2011-05-29 13:32:00,2011-05-29 13:50:00,United Kingdom,194,104.295,1,Achats anciens à faible montant
15898,1,25,5513.09,2009-12-11 16:11:00,2011-12-08 15:23:00,United Kingdom,728,220.52360000000002,0,Champions
15899,369,1,112.5,2010-12-06 10:36:00,2010-12-06 10:36:00,United Kingdom,369,112.5,1,Achats anciens à faible montant
15900,24,4,886.5699999999999,2010-05-26 11:27:00,2011-11-16 12:19:00,United Kingdom,563,221.64249999999998,3,Achats récents occasionnels
15901,17,7,687.72,2010-06-14 12:39:00,2011-11-23 12:43:00,United Kingdom,544,98.24571428571429,2,Actifs à montant élevé
15902,380,1,145.01,2010-11-24 16:57:00,2010-11-24 16:57:00,United Kingdom,380,145.01,1,Achats anciens à faible montant
15903,10,12,8939.84,2010-01-14 10:57:00,2011-11-30 08:08:00,United Kingdom,695,744.9866666666667,0,Champions
15904,8,1,164.68,2011-12-01 14:50:00,2011-12-01 14:50:00,United Kingdom,8,164.68,3,Achats récents occasionnels
15905,543,1,114.69,2010-06-14 16:00:00,2010-06-14 16:00:00,United Kingdom,543,114.69,1,Achats anciens à faible montant
15906,20,10,2530.19,2010-09-15 12:17:00,2011-11-20 12:24:00,United Kingdom,451,253.019,2,Actifs à montant élevé
15907,4,3,882.72,2011-05-13 13:01:00,2011-12-06 12:21:00,United Kingdom,210,294.24,3,Achats récents occasionnels
15908,491,2,758.62,2010-07-15 19:21:00,2010-08-06 11:56:00,United Kingdom,512,379.31,4,Achats anciens
15909,174,1,191.94,2011-06-19 10:38:00,2011-06-19 10:38:00,United Kingdom,174,191.94,1,Achats anciens à faible montant
15910,1,15,2661.17,2010-01-21 11:51:00,2011-12-09 10:51:00,United Kingdom,688,177.41133333333335,0,Champions
15911,624,8,1700.24,2009-12-09 13:26:00,2010-03-26 12:06:00,United Kingdom,730,212.53,4,Achats anciens
15912,178,9,1074.7,2009-12-10 12:58:00,2011-06-14 14:29:00,United Kingdom,729,119.41111111111111,4,Achats anciens
15913,534,1,6.300000000000001,2010-06-23 16:31:00,2010-06-23 16:31:00,United Kingdom,534,6.300000000000001,1,Achats anciens à faible montant
15914,378,2,205.99,2010-11-26 16:09:00,2010-11-26 16:10:00,United Kingdom,378,102.995,1,Achats anciens à faible montant
15915,402,1,364.45,2010-11-03 11:13:00,2010-11-03 11:13:00,United Kingdom,402,364.45,1,Achats anciens à faible montant
15916,16,13,3377.69,2009-12-10 16:21:00,2011-11-23 13:46:00,United Kingdom,729,259.8223076923077,2,Actifs à montant élevé
15917,248,5,530.17,2009-12-02 14:55:00,2011-04-06 10:40:00,United Kingdom,737,106.03399999999999,4,Achats anciens
15918,191,3,582.88,2010-03-18 11:40:00,2011-06-02 11:42:00,United Kingdom,632,194.29333333333332,4,Achats anciens
15919,20,2,739.77,2010-12-06 11:26:00,2011-11-20 11:28:00,United Kingdom,369,369.885,3,Achats récents occasionnels
15920,154,9,569.14,2009-12-14 13:09:00,2011-07-08 15:31:00,United Kingdom,725,63.23777777777778,4,Achats anciens
15921,173,4,775.26,2010-03-09 11:03:00,2011-06-20 11:03:00,United Kingdom,641,193.815,4,Achats anciens
15922,373,1,739.0,2010-12-01 13:51:00,2010-12-01 13:51:00,United Kingdom,373,739.0,1,Achats anciens à faible montant
15923,373,1,254.16,2010-12-02 12:16:00,2010-12-02 12:16:00,United Kingdom,373,254.16,1,Achats anciens à faible montant
15924,731,1,102.82,2009-12-08 15:00:00,2009-12-08 15:00:00,United Kingdom,731,102.82,1,Achats anciens à faible montant
15925,194,1,207.15,2011-05-29 15:35:00,2011-05-29 15:35:00,United Kingdom,194,207.15,1,Achats anciens à faible montant
15926,542,1,134.44,2010-06-15 15:23:00,2010-06-15 15:23:00,United Kingdom,542,134.44,1,Achats anciens à faible montant
15927,647,1,106.54,2010-03-02 13:25:00,2010-03-02 13:25:00,United Kingdom,647,106.54,1,Achats anciens à faible montant
15928,656,1,293.53,2010-02-21 15:16:00,2010-02-21 15:16:00,United Kingdom,656,293.53,1,Achats anciens à faible montant
15929,644,1,594.0,2010-03-05 14:56:00,2010-03-05 14:56:00,United Kingdom,644,594.0,1,Achats anciens à faible montant
15930,67,1,426.63,2011-10-03 14:52:00,2011-10-03 14:52:00,United Kingdom,67,426.63,3,Achats récents occasionnels
15931,428,1,239.9,2010-10-07 16:46:00,2010-10-07 16:46:00,United Kingdom,428,239.9,1,Achats anciens à faible montant
15932,4,8,2495.87,2011-02-23 14:50:00,2011-12-05 17:13:00,United Kingdom,289,311.98375,2,Actifs à montant élevé
15933,21,3,1107.46,2011-09-14 12:05:00,2011-11-18 13:14:00,United Kingdom,87,369.15333333333336,3,Achats récents occasionnels
15934,418,2,2190.66,2010-10-06 12:08:00,2010-10-18 10:13:00,United Kingdom,430,1095.33,4,Achats anciens
15935,239,2,416.86,2011-04-12 09:35:00,2011-04-14 13:27:00,United Kingdom,242,208.43,1,Achats anciens à faible montant
15936,379,2,282.79,2010-08-29 11:42:00,2010-11-25 16:39:00,United Kingdom,468,141.395,1,Achats anciens à faible montant
15937,64,1,145.35,2011-10-06 15:48:00,2011-10-06 15:48:00,United Kingdom,64,145.35,1,Achats anciens à faible montant
15938,112,9,734.81,2010-06-01 09:42:00,2011-08-19 12:56:00,United Kingdom,557,81.64555555555555,2,Actifs à montant élevé
15939,90,16,9060.39,2010-11-30 12:07:00,2011-09-11 11:30:00,United Kingdom,375,566.274375,2,Actifs à montant élevé
15940,311,1,35.8,2011-02-01 16:18:00,2011-02-01 16:18:00,United Kingdom,311,35.8,1,Achats anciens à faible montant
15941,637,1,405.0,2010-03-12 14:45:00,2010-03-12 14:45:00,United Kingdom,637,405.0,1,Achats anciens à faible montant
15942,134,1,337.44,2011-07-29 09:01:00,2011-07-29 09:01:00,United Kingdom,134,337.44,1,Achats anciens à faible montant
15943,650,2,271.28999999999996,2010-01-31 11:04:00,2010-02-28 12:49:00,United Kingdom,678,135.64499999999998,1,Achats anciens à faible montant
15944,277,4,2164.24,2009-12-13 12:57:00,2011-03-08 10:33:00,United Kingdom,726,541.06,4,Achats anciens
15945,365,4,827.27,2009-12-01 13:47:00,2010-12-09 13:14:00,United Kingdom,738,206.8175,4,Achats anciens
15946,503,3,2304.18,2010-03-16 10:49:00,2010-07-25 12:18:00,United Kingdom,634,768.06,4,Achats anciens
15947,83,1,1708.24,2011-09-18 10:46:00,2011-09-18 10:46:00,United Kingdom,83,1708.24,4,Achats anciens
15948,8,3,1509.0900000000001,2010-10-11 12:16:00,2011-12-01 15:32:00,United Kingdom,425,503.03000000000003,3,Achats récents occasionnels
15949,17,2,364.72,2011-09-29 17:34:00,2011-11-23 09:09:00,United Kingdom,71,182.36,3,Achats récents occasionnels
15950,32,10,7120.91,2010-01-26 11:39:00,2011-11-08 11:09:00,United Kingdom,683,712.091,2,Actifs à montant élevé
15951,9,3,1013.17,2010-11-23 18:20:00,2011-12-01 08:34:00,United Kingdom,381,337.7233333333333,3,Achats récents occasionnels
15952,34,4,781.91,2011-04-28 12:55:00,2011-11-06 11:18:00,United Kingdom,225,195.4775,3,Achats récents occasionnels
15953,15,18,3648.08,2009-12-03 14:00:00,2011-11-24 15:32:00,United Kingdom,736,202.67111111111112,0,Champions
15954,589,1,190.75,2010-04-29 13:35:00,2010-04-29 13:35:00,United Kingdom,589,190.75,1,Achats anciens à faible montant
15955,24,22,8658.36,2010-02-23 16:36:00,2011-11-15 14:15:00,United Kingdom,654,393.5618181818182,0,Champions
15956,551,2,617.6,2009-12-13 11:16:00,2010-06-06 13:06:00,United Kingdom,727,308.8,4,Achats anciens
15957,32,3,921.25,2010-10-15 12:11:00,2011-11-08 12:14:00,United Kingdom,421,307.0833333333333,3,Achats récents occasionnels
15958,74,4,462.12,2010-06-07 10:59:00,2011-09-26 13:41:00,United Kingdom,551,115.53,3,Achats récents occasionnels
15959,682,3,542.89,2010-01-26 16:19:00,2010-01-26 16:38:00,United Kingdom,682,180.96333333333334,4,Achats anciens
15960,374,4,410.95,2010-09-30 15:50:00,2010-11-30 15:57:00,United Kingdom,435,102.7375,4,Achats anciens
15961,379,1,451.28999999999996,2010-11-25 15:59:00,2010-11-25 15:59:00,United Kingdom,379,451.28999999999996,1,Achats anciens à faible montant
15962,449,1,289.48,2010-09-16 13:48:00,2010-09-16 13:48:00,United Kingdom,449,289.48,1,Achats anciens à faible montant
15963,20,2,470.76,2011-10-25 13:05:00,2011-11-20 11:33:00,United Kingdom,45,235.38,3,Achats récents occasionnels
15964,663,1,269.21000000000004,2010-02-14 15:30:00,2010-02-14 15:30:00,United Kingdom,663,269.21000000000004,1,Achats anciens à faible montant
15965,17,13,2928.13,2009-12-03 11:45:00,2011-11-22 16:44:00,United Kingdom,737,225.24076923076925,2,Actifs à montant élevé
15966,451,1,426.53000000000003,2010-09-15 10:44:00,2010-09-15 10:44:00,United Kingdom,451,426.53000000000003,1,Achats anciens à faible montant
15967,23,12,2966.0,2009-12-01 13:29:00,2011-11-16 15:41:00,United Kingdom,738,247.16666666666666,2,Actifs à montant élevé
15968,388,1,404.55,2010-11-16 13:04:00,2010-11-16 13:04:00,United Kingdom,388,404.55,1,Achats anciens à faible montant
15969,3,5,1127.05,2010-07-05 13:10:00,2011-12-07 11:06:00,United Kingdom,522,225.41,3,Achats récents occasionnels
15970,304,2,1017.32,2010-04-20 11:30:00,2011-02-09 12:08:00,United Kingdom,599,508.66,4,Achats anciens
15971,18,18,5902.83,2009-12-08 09:46:00,2011-11-22 12:50:00,United Kingdom,732,327.935,0,Champions
15972,456,5,1769.33,2010-04-18 14:06:00,2010-09-09 13:20:00,United Kingdom,600,353.866,4,Achats anciens
15973,367,3,988.44,2010-10-06 15:00:00,2010-12-08 11:42:00,United Kingdom,429,329.48,4,Achats anciens
15974,39,7,3442.15,2011-02-24 10:10:00,2011-10-31 13:13:00,United Kingdom,289,491.7357142857143,2,Actifs à montant élevé
15975,84,1,371.01,2011-09-16 13:33:00,2011-09-16 13:33:00,United Kingdom,84,371.01,1,Achats anciens à faible montant
15976,165,6,1694.41,2010-06-06 14:01:00,2011-06-27 13:00:00,United Kingdom,551,282.4016666666667,4,Achats anciens
15977,17,2,1054.73,2011-10-31 16:24:00,2011-11-22 13:29:00,United Kingdom,39,527.365,3,Achats récents occasionnels
15978,77,3,3279.42,2010-03-05 14:39:00,2011-09-23 15:21:00,United Kingdom,644,1093.14,4,Achats anciens
15979,603,1,329.22,2010-04-16 11:35:00,2010-04-16 11:35:00,United Kingdom,603,329.22,1,Achats anciens à faible montant
15980,89,7,6543.68,2010-06-01 14:40:00,2011-09-12 09:41:00,United Kingdom,556,934.8114285714286,2,Actifs à montant élevé
15981,25,21,9362.77,2010-03-29 10:07:00,2011-11-15 08:00:00,United Kingdom,621,445.8461904761905,0,Champions
15982,605,1,324.51,2010-04-13 15:47:00,2010-04-13 15:47:00,United Kingdom,605,324.51,1,Achats anciens à faible montant
15983,22,8,3924.02,2009-12-06 12:52:00,2011-11-17 17:34:00,United Kingdom,733,490.5025,2,Actifs à montant élevé
15984,3,30,8515.72,2009-12-01 13:38:00,2011-12-07 12:16:00,United Kingdom,738,283.8573333333333,0,Champions
15985,123,7,2715.28,2010-05-27 15:51:00,2011-08-08 16:31:00,United Kingdom,561,387.8971428571429,2,Actifs à montant élevé
15986,30,2,354.42,2010-11-23 10:02:00,2011-11-09 15:17:00,United Kingdom,382,177.21,3,Achats récents occasionnels
15987,12,8,1649.47,2010-11-25 12:56:00,2011-11-27 15:38:00,United Kingdom,379,206.18375,2,Actifs à montant élevé
15988,19,3,738.89,2010-02-21 11:36:00,2011-11-20 13:23:00,United Kingdom,657,246.29666666666665,3,Achats récents occasionnels
15989,376,2,368.31,2009-12-02 15:51:00,2010-11-29 12:03:00,United Kingdom,737,184.155,1,Achats anciens à faible montant
15990,44,7,1997.75,2010-02-28 12:30:00,2011-10-26 15:58:00,United Kingdom,650,285.39285714285717,2,Actifs à montant élevé
15991,534,1,150.55,2010-06-23 15:50:00,2010-06-23 15:50:00,United Kingdom,534,150.55,1,Achats anciens à faible montant
15992,4,3,896.6,2010-09-12 11:52:00,2011-12-06 11:00:00,United Kingdom,454,298.8666666666667,3,Achats récents occasionnels
15993,9,7,2777.67,2011-10-26 16:21:00,2011-12-01 10:45:00,United Kingdom,44,396.81,2,Actifs à montant élevé
15994,55,3,1175.68,2010-03-14 11:55:00,2011-10-16 12:28:00,United Kingdom,636,391.8933333333334,3,Achats récents occasionnels
15995,414,1,694.54,2010-10-21 13:57:00,2010-10-21 13:57:00,United Kingdom,414,694.54,1,Achats anciens à faible montant
15996,88,7,1649.65,2010-11-07 15:49:00,2011-09-12 15:14:00,United Kingdom,397,235.66428571428574,2,Actifs à montant élevé
15998,37,16,8274.14,2009-12-01 11:45:00,2011-11-03 12:45:00,United Kingdom,739,517.13375,0,Champions
15999,736,1,20.4,2009-12-04 12:31:00,2009-12-04 12:31:00,United Kingdom,736,20.4,1,Achats anciens à faible montant
16000,3,3,12393.7,2011-12-07 12:14:00,2011-12-07 12:17:00,United Kingdom,3,4131.233333333334,2,Actifs à montant élevé
16001,381,1,583.39,2010-11-23 17:10:00,2010-11-23 17:10:00,United Kingdom,381,583.39,1,Achats anciens à faible montant
16002,625,1,169.21,2010-03-24 13:08:00,2010-03-24 13:08:00,United Kingdom,625,169.21,1,Achats anciens à faible montant
16003,30,10,5613.83,2009-12-03 18:51:00,2011-11-10 09:57:00,United Kingdom,736,561.383,2,Actifs à montant élevé
16004,475,5,2146.39,2010-01-25 13:56:00,2010-08-22 11:48:00,United Kingdom,683,429.27799999999996,4,Achats anciens
16005,12,10,2365.4900000000002,2010-09-15 13:21:00,2011-11-27 13:47:00,United Kingdom,450,236.54900000000004,2,Actifs à montant élevé
16006,211,2,332.82,2010-11-17 12:03:00,2011-05-12 13:12:00,United Kingdom,388,166.41,1,Achats anciens à faible montant
